"Lane| OR",278,1014,7,624,17210,2927,1516,188631,3311,5561,33967,12849,323505,73785,22.8,131021,27555,21590,20439,14430,3705,45582,8691,3833,45423,270593,7478
"Lincoln| OR",24,149,1,113,2168,499,101,25272,412,639,5991,1755,44345,9484,21.4,12254,1917,1917,2276,2065,702,40268,1056,409,6084,37796,1216
"Linn| OR",34,192,2,129,4874,789,313,53059,3145,2547,8499,2427,103015,26765,26,38380,5833,6162,6537,3681,1272,44987,2897,1147,11618,90237,2533
"Malheur| OR",14,79,0,59,1109,205,72,18584,2621,588,3184,648,31527,8700,27.6,11044,2339,2022,2115,1271,567,37715,457,219,5265,22970,1080
"Marion| OR",214,824,8,490,14897,2096,1270,161697,7546,5152,27188,11410,285564,78132,27.4,113333,20525,20226,19991,8351,3164,48284,8015,3558,37104,237804,6841
"Morrow| OR",1,48,0,44,309,94,13,5173,1012,310,409,182,11024,3392,30.8,3559,647,695,657,275,146,43135,242,73,1617,9302,332
"Multnomah| OR",1579,6164,22,4120,42328,6680,5787,553704,1346,37757,83575,49462,661738,147503,22.3,320262,49919,59407,56392,25259,5751,52793,19756,9538,81711,563873,12593
"Polk| OR",26,122,1,69,2436,359,164,23594,1942,495,3107,1075,62658,15857,25.3,26368,4948,3356,3528,2055,633,48546,2210,871,6943,53583,1028
"Sherman| OR",0,1,0,1,54,6,2,1221,290,0,311,0,1921,507,26.4,452,69,63,84,97,31,39359,47,15,280,1642,68
"Tillamook| OR",2,24,0,18,692,204,48,12442,665,376,2203,778,24254,5380,22.2,6844,1029,1084,1232,927,449,44481,506,165,2718,21076,553
"Umatilla| OR",20,98,3,48,2540,475,208,38577,3027,2160,6977,1802,70700,19617,27.7,26708,4590,4714,4698,2340,937,43389,1860,633,8524,58805,1756
"Union| OR",3,27,0,18,490,90,33,15269,1211,663,2649,839,24544,6024,24.5,8392,2012,1297,1201,1240,443,40794,669,197,3281,20514,561
"Wallowa| OR",0,3,0,2,40,7,3,4532,664,162,635,304,7215,1750,24.3,1641,220,268,275,418,133,36730,163,69,1002,6159,206
"Wasco| OR",10,47,1,31,880,161,62,12882,916,380,2652,647,23818,6030,25.3,7666,1188,1225,1320,969,384,41989,584,221,3023,20346,674
"Washington| OR",212,704,6,382,13467,2191,1094,279055,4311,9440,46220,21684,448494,120368,26.8,207895,30254,37846,38529,7882,2839,63280,19129,10355,32575,408756,5637
"Wheeler| OR",2,7,0,4,14,13,0,745,261,0,68,0,1543,351,22.7,308,33,49,74,63,42,33218,22,4,239,1295,56
"Yamhill| OR",14,210,1,171,2804,436,178,39299,3954,1209,6485,2369,85255,22888,26.8,35312,6578,5257,5749,2010,675,52479,2647,1157,7336,72584,1285
PENNSYLVANIA,17427,48325,577,27291,288257,49828,34115,6973171,85325,351916,1171173,513486,12285504,2918395,23.8,4388169,746086,732701,827785,465860,124473,54209,396388,190957,1304117,10575833,250296
"Adams| PA",14,99,1,71,935,156,62,46791,2282,1573,7912,2473,91594,22795,24.9,33666,5573,5106,6320,1976,863,47938,3002,1224,6235,81360,1209
"Allegheny| PA",2121,5452,59,2994,32440,5732,4094,875284,521,54139,141087,80930,1279927,280341,21.9,427056,75792,76718,84559,57641,12800,54605,41490,19849,139505,1107105,26527
"Armstrong| PA",5,67,1,50,586,150,46,31174,1924,2534,5558,1593,72314,16526,22.9,20735,3475,3868,4495,3177,1154,41311,1440,584,8350,63240,1905
"Beaver| PA",59,394,4,315,1811,318,161,74347,764,5477,13716,3745,181113,40914,22.6,51810,8921,9121,10977,6840,1879,47109,5721,2324,16635,161056,3640
"Bedford| PA",10,51,0,37,863,207,51,25023,1571,1319,5504,920,50022,11756,23.5,14929,2498,3035,3246,2026,761,41029,993,295,5073,44408,1127
"Berks| PA",491,1376,33,777,9887,2074,920,217859,3990,10206,40285,14314,374521,92042,24.6,141140,21972,21712,25742,10753,2572,55353,14565,6382,34201,328343,6190
"Blair| PA",93,316,2,192,3223,715,174,73003,903,5283,14186,3080,129030,29191,22.6,41462,7306,7463,7996,5940,2038,42564,2832,1131,15840,109496,3201
"Bradford| PA",1,56,2,32,728,228,53,32497,2211,1637,5271,1299,62760,15983,25.5,18457,2806,3387,3992,2416,782,43479,1499,578,7312,54466,1551
"Bucks| PA",228,845,3,549,12697,1675,1242,327461,1782,9638,61840,24476,599454,153619,25.6,197589,28321,32892,42529,9443,2618,73968,28883,17774,26562,562720,5076
"Butler| PA",31,176,1,120,3135,574,193,89232,1538,5380,16995,4752,174519,42868,24.6,60138,10230,9387,12238,5393,1436,55394,6292,3040,15269,152874,2872
"Cambria| PA",40,340,3,279,2168,555,140,75858,881,4766,14451,5228,152240,31933,21,45737,9204,8487,8948,7355,2403,41623,3106,1038,18111,126905,3827
"Cameron| PA",1,10,0,7,110,34,3,3504,33,127,445,100,5943,1454,24.5,1304,232,313,340,253,49,38867,115,39,558,5348,107
"Carbon| PA",1,96,0,93,1141,224,52,22952,283,988,4087,1438,58826,13010,22.1,20120,2786,3208,3946,2350,685,43577,1435,520,5509,52418,1119
"Centre| PA",18,182,2,126,3294,378,93,96458,1334,3083,13647,4454,135930,24297,17.9,79233,26924,9479,8660,5666,925,45580,3693,1792,22742,98192,1754
"Chester| PA",171,974,6,735,7404,1057,503,286201,5925,12781,42328,33505,435829,113980,26.2,167808,23410,24004,30716,6634,1795,83314,20445,13720,22032,399125,3529
"Clarion| PA",1,37,0,24,566,117,24,21276,666,1303,4432,922,41753,8995,21.5,14932,4221,2266,2499,2088,550,39326,788,291,6059,33229,1122
"Clearfield| PA",8,168,0,133,1313,253,81,42001,548,2352,9775,2025,83368,18866,22.6,27015,4305,5001,5752,3712,1310,40034,1639,603,10028,70095,2086
"Clinton| PA",3,42,0,33,943,121,19,17784,466,729,3790,792,37915,8129,21.4,14450,3446,2132,2200,1803,592,40238,699,280,5057,30571,907
"Columbia| PA",5,51,2,34,1139,245,73,34492,1210,990,6470,1653,64109,13289,20.7,25681,5955,3550,3832,2633,871,42936,1492,580,7899,52425,1178
"Crawford| PA",16,102,2,56,1617,420,109,46326,1813,1546,7346,1851,90348,22276,24.7,28355,5399,4968,5669,3493,1147,43816,2117,871,11024,75286,2083
"Cumberland| PA",72,284,5,162,4165,581,204,157985,1637,15467,28654,15738,214010,46942,21.9,83794,14884,12719,14267,4737,1235,57303,8503,4388,13102,186321,2138
"Dauphin| PA",338,784,12,366,6645,1103,502,210285,1071,11589,28376,17176,251832,61031,24.2,92029,13626,16535,17671,8155,2368,53354,8928,4189,23706,221624,4989
"Delaware| PA",602,2568,27,1828,11938,1548,1580,278080,196,15320,42708,22834,552092,136663,24.8,195364,32347,31653,37436,14415,3588,66266,22336,12558,42411,488700,8092
"Elk| PA",3,91,0,83,740,162,45,20408,215,680,2610,665,35035,8407,24,9286,1595,1926,2448,969,348,46150,1177,282,2432,32198,486
"Erie| PA",268,732,6,358,6802,1246,382,164879,2122,5960,29022,9444,280734,70159,25,99271,20419,17078,18147,10749,3030,46625,7817,2836,32108,235630,5888
"Fayette| PA",59,271,2,173,2452,627,330,55593,1207,3607,12364,2571,148512,33647,22.7,43250,7994,8617,9571,9947,2943,39892,3095,1181,26434,120392,5739
"Forest| PA",0,9,0,7,201,110,11,2274,50,77,393,62,4943,1121,22.7,3106,140,191,252,268,81,34801,69,30,779,3965,132
"Franklin| PA",34,432,2,357,2455,465,124,66003,2824,2574,12903,2763,129538,31032,24,48889,7006,8123,8716,3717,1215,48452,4220,1583,9574,116489,1970
"Fulton| PA",2,16,0,11,196,71,10,7725,701,278,954,209,14258,3494,24.5,4688,753,922,940,580,219,42412,341,86,1529,12611,334
"Greene| PA",11,70,2,44,574,179,59,16465,927,953,2352,591,40668,8959,22,13724,2830,2746,2885,2069,748,41186,860,362,5947,31517,1393
"Huntingdon| PA",3,108,3,90,492,137,38,18318,1105,620,2843,929,45608,9875,21.7,16085,3243,3076,3262,1868,590,41814,966,364,4631,36180,969
"Indiana| PA",11,132,1,99,1132,219,85,42730,1500,2195,8495,2405,89533,18772,21,34410,10212,4714,5024,4683,1187,39610,1795,716,14701,70365,2225
"Jefferson| PA",3,75,2,63,549,148,38,21711,701,1286,3437,929,45901,10791,23.5,13992,2294,2527,2814,1981,680,40005,938,294,5312,39794,1107
"Juniata| PA",2,27,1,20,145,52,11,10579,1021,785,1704,589,22840,5694,24.9,7732,1267,1411,1518,735,261,42784,488,148,2109,20205,436
"Lackawanna| PA",42,248,2,184,1972,273,145,123652,411,6194,22292,8615,212927,46273,21.7,72094,12692,11644,13374,10022,2733,48508,6173,2480,21802,184766,3932
"Lancaster| PA",471,1115,12,542,10874,1745,765,285903,8398,10885,51147,16787,471818,125407,26.6,175257,29246,28317,30776,10041,3363,53589,16916,7324,35553,420809,6569
"Lawrence| PA",81,330,4,224,2017,574,197,42951,1038,2150,8306,3114,94622,21825,23.1,27857,5247,4815,5527,4353,1288,43907,2212,1007,11096,80724,2320
"Lebanon| PA",74,277,4,170,2681,379,123,54994,1710,2158,10277,1986,120416,28488,23.7,42977,6694,7064,7865,3103,983,50296,3965,1917,8728,107531,1770
"Lehigh| PA",422,1032,12,532,9812,2002,834,210013,798,12645,33999,15925,312688,74754,23.9,119227,17339,18436,21354,9016,2584,56749,11096,6073,28095,274650,5458
"Luzerne| PA",59,494,1,392,3458,555,277,174401,772,11651,30778,10777,318564,66797,21,106708,17286,17966,21034,15516,4375,45897,8847,3384,34136,273852,6827
"Lycoming| PA",39,116,0,71,1610,356,89,67741,1405,2458,12199,3897,119957,27904,23.3,39649,7734,6788,7603,4764,1526,43475,2659,1269,13205,101272,2514
"McKean| PA",3,59,0,37,714,180,46,23940,307,1027,3586,912,45780,10833,23.7,14655,2492,2851,3156,1965,695,42837,983,377,5659,37550,1216
"Mercer| PA",37,185,2,128,2126,368,144,63523,1850,2593,13347,2845,120180,28103,23.4,36400,7097,6343,7162,4486,1357,43973,2960,1146,13092,100918,2850
"Mifflin| PA",3,94,1,77,824,120,37,22448,1006,974,3921,949,46491,11426,24.6,14200,2258,2733,3161,2435,665,40257,925,291,5701,39928,1126
"Monroe| PA",41,322,2,247,3488,775,254,66228,280,2724,13650,5237,139771,37382,26.7,56328,7777,6373,8813,3285,1305,54544,5477,2482,12180,123003,2253
"Montgomery| PA",517,1467,10,849,16695,2268,1470,592615,777,21981,89036,67530,750975,181336,24.1,267385,36970,45816,55115,12344,2947,78055,36010,21712,32215,696667,5470
"Montour| PA",2,25,1,17,207,38,12,14606,488,590,1641,625,18279,4445,24.3,5524,744,936,1223,526,181,49415,395,275,1514,15940,218
"Northampton| PA",151,539,5,346,5052,832,314,114296,684,5984,20747,6921,267465,62270,23.3,100811,16213,14343,17683,7328,2131,56950,10326,5215,20404,236540,4059
"Northumberland| PA",16,270,2,226,1410,250,104,39955,1241,1983,7540,1558,94472,20639,21.8,29795,4597,5512,6143,4608,1340,40857,1934,679,10818,80101,2233
"Perry| PA",7,74,1,48,533,145,30,12858,974,1076,2613,605,43612,11110,25.5,14926,2157,2534,3158,1089,491,48371,1536,580,3286,39640,675
"Philadelphia| PA",10425,22812,319,11047,75192,12091,16147,780139,26,37975,104382,60844,1513800,382184,25.2,638082,117609,114353,110511,109237,22920,44963,33049,13418,336177,1132227,65259
"Pike| PA",7,60,0,44,896,370,63,13579,60,444,2666,1499,46607,12407,26.6,16581,1567,1818,2807,1016,418,52503,1712,708,3178,42679,668
"Potter| PA",0,32,1,21,289,155,17,10997,493,2875,1303,386,18120,4699,25.9,4852,811,957,1103,725,316,41806,373,110,2264,15517,468
"Schuylkill| PA",24,335,0,288,2071,284,192,63988,1092,2548,11920,2828,150086,31242,20.8,48319,7623,9194,10328,6817,1772,43699,3381,1079,13612,129427,2695
"Snyder| PA",4,79,0,65,575,119,24,22463,1128,776,4560,808,37537,8991,24,13986,2766,2101,2463,1207,451,45939,815,293,3495,31673,671
"Somerset| PA",5,81,0,64,925,277,83,36711,1745,2118,6396,1686,79998,17796,22.2,24544,4284,4805,5098,3505,1251,37990,1303,443,9037,67710,2018
"Sullivan| PA",0,5,0,1,122,61,4,2875,220,70,402,224,6566,1367,20.8,1705,290,275,339,294,139,40768,166,75,923,5462,129
"Susquehanna| PA",1,52,0,39,561,206,76,15664,1186,695,2636,764,42210,10726,25.4,12433,1847,2072,2530,1672,654,41609,937,341,5135,36544,1055
"Tioga| PA",0,43,0,32,480,159,30,19275,1376,904,3159,823,41327,9775,23.7,13714,2842,2132,2391,1721,637,40034,839,265,5339,34172,1053
"Union| PA",3,20,1,12,294,55,18,22614,740,714,3364,716,41647,8350,20,18470,3758,2887,3237,1235,285,52062,1033,451,2910,30142,476
"Venango| PA",8,77,2,51,1256,321,55,27572,519,1794,5318,1126,57459,13889,24.2,16121,2709,2956,3395,2652,826,41881,1184,487,7516,48601,1657
"Warren| PA",2,37,0,31,637,204,37,21883,558,913,5346,810,43785,10544,24.1,12113,1818,2285,2663,1398,532,44167,1061,403,4224,38538,821
"Washington| PA",68,348,4,244,3328,528,230,94592,2103,4568,17177,4694,202943,44921,22.1,65389,10615,10537,12641,7814,2377,51919,6622,2833,19513,178833,3873
"Wayne| PA",13,104,0,61,873,283,52,19230,890,743,3748,1087,47893,11462,23.9,15647,1944,2285,2941,1849,699,43346,1002,379,5192,40788,1087
"Westmoreland| PA",68,563,4,458,5188,868,384,174257,1758,9489,34641,9931,369695,80992,21.9,109414,16794,18701,23630,13471,4210,49824,11723,5327,31284,331324,6541
"Wyoming| PA",1,31,0,24,387,77,29,13154,540,1026,2232,405,28046,7139,25.5,8947,1416,1679,1786,1036,402,43604,794,299,2789,24559,608
"York| PA",108,566,3,401,7224,1029,321,211496,2830,9949,40904,10117,382749,94068,24.6,146822,19464,22858,27168,8865,2897,53090,14201,5903,25269,349093,4819
RHODE ISLAND,922,3119,45,1740,33323,6620,4665,583826,1313,19452,99457,46893,1050736,248201,23.6,383791,71813,64732,75594,43800,11327,55924,37184,18654,120548,889452,23608
"Bristol| RI",1,64,0,41,947,162,38,20025,52,488,3330,1443,50723,11593,22.9,16230,2867,2472,2964,1521,400,70248,2124,1308,3009,44860,596
"Kent| RI",55,303,0,209,4263,692,324,95039,93,4012,20924,8968,167484,38841,23.2,54653,8246,9676,12103,4804,1201,59377,7300,3223,10862,154303,2144
"Newport| RI",42,226,2,150,2618,585,115,52284,320,1367,9249,2743,85657,19261,22.5,27143,4932,4855,6135,2534,719,61246,3513,2063,5906,77032,1212
"Providence| RI",803,2333,38,1206,22796,4572,4082,353387,370,11920,52808,29826,622881,149598,24,243037,47065,41719,46237,32160,8219,51018,18620,9040,92164,503542,18306
"Washington| RI",21,169,3,121,2658,596,104,63091,478,1665,13146,3913,123991,28908,23.3,42728,8703,6010,8155,2781,788,64729,5627,3020,8607,109715,1350
SOUTH CAROLINA,6074,32671,287,24672,178319,39693,15320,2291238,31837,108496,410390,139523,4023570,1010605,25.1,1669793,281714,276855,283976,181777,55247,47936,114775,50714,547869,3335460,115899
"Abbeville| SC",9,164,2,140,841,195,81,12542,657,317,1663,348,26226,6625,25.3,8025,1705,1550,1680,1361,421,40460,529,148,3485,21940,738
"Aiken| SC",114,791,5,611,4791,1239,410,76194,1009,0,12688,3587,142726,37309,26.1,53224,8621,8689,9554,6357,2127,48847,4830,2138,19455,121195,4175
"Allendale| SC",8,124,1,115,232,94,12,4994,216,122,442,0,11200,2970,26.5,3773,757,775,740,1103,286,35055,104,68,3466,6588,747
"Anderson| SC",167,937,16,694,6524,1643,511,84942,1740,2430,18106,3921,166319,40837,24.6,62089,9781,10915,11478,7708,2317,46766,4892,2162,19639,143581,4328
"Bamberg| SC",16,135,1,110,473,160,34,7085,414,283,1367,302,16609,4211,25.4,5465,1369,922,990,1375,379,34790,245,91,4403,11445,1021
"Barnwell| SC",16,171,2,148,736,203,53,11021,517,373,1431,262,23446,6585,28.1,7220,1406,1430,1493,1860,424,44934,508,256,4834,18334,1169
"Beaufort| SC",197,945,8,692,5266,1192,354,82199,147,2177,16401,7781,122077,28362,23.2,54114,10002,8516,7918,3148,1193,55744,4157,2087,12194,102183,2681
"Berkeley| SC",134,988,10,783,5356,1272,582,45919,550,3097,8399,1881,143131,39969,27.9,69468,10780,10355,10580,4562,1812,45961,4257,1609,16066,120605,3664
"Calhoun| SC",8,103,1,86,313,133,50,6704,490,244,608,0,15224,3811,25,4611,760,849,955,907,307,45146,365,165,2439,12597,568
"Charleston| SC",730,2646,18,1729,19689,2956,2413,245655,536,13412,44209,16531,311047,73757,23.7,141789,26258,24051,22286,15396,3894,51164,8883,4639,49330,250853,9643
"Cherokee| SC",62,442,6,355,1976,410,105,26018,590,1363,3885,708,52665,13578,25.8,19308,3281,3831,3860,2651,897,41566,1233,417,7176,44603,1616
"Chester| SC",51,358,5,297,1405,395,88,16124,470,641,1987,341,34111,9160,26.9,10781,1941,2177,2296,1823,562,40204,748,311,5157,28463,1118
"Chesterfield| SC",26,338,2,297,1418,407,103,20758,876,768,3524,723,42836,11388,26.6,15607,2538,2731,3127,3013,933,38736,829,285,8561,33531,1973
"Clarendon| SC",50,270,4,199,969,273,73,11478,612,282,2177,450,32536,8348,25.7,11118,2305,1837,1795,2458,650,39776,522,218,7164,23896,1601
"Colleton| SC",47,422,1,359,1698,407,194,15295,567,680,2746,739,38333,10515,27.4,12085,2045,2247,2435,2523,869,38604,661,234,8014,29925,1829
"Darlington| SC",81,446,5,340,3372,969,268,29343,689,1206,4304,1040,67441,17682,26.2,22463,4266,4506,4376,4397,1225,43961,1574,529,13426,52786,3042
"Dillon| SC",53,353,4,283,1883,560,172,12936,520,211,2769,385,30675,8901,29,10728,2049,1904,1954,2224,712,37080,481,167,7311,22961,1572
"Dorchester| SC",93,549,6,403,3354,670,376,34095,456,1758,7040,1247,96697,27882,28.8,50005,5034,6136,7315,2795,1041,50217,3628,1479,9108,85208,1883
"Edgefield| SC",15,115,1,94,489,143,51,8227,519,137,919,156,24538,5902,24.1,9591,1626,1722,1960,1168,356,46821,528,273,3407,18607,807
"Fairfield| SC",25,330,3,290,881,240,71,9711,225,1026,1006,312,23529,6141,26.1,7379,1375,1450,1507,1468,595,42039,536,173,4518,18516,1096
"Florence| SC",206,1235,11,965,7652,1737,477,80106,1126,3117,14446,6854,125819,32545,25.9,48097,8389,8499,8663,6464,1840,47038,3248,1277,20063,102293,4609
"Georgetown| SC",56,481,3,410,2346,576,202,30629,398,808,6536,2428,56041,14061,25.1,16752,3004,3116,3357,2739,950,47674,1525,578,9439,45824,2126
"Greenville| SC",606,3004,29,2192,15942,3644,1195,290386,1053,17936,50726,16797,381124,93622,24.6,166074,25563,27973,28927,14166,3986,54848,12613,6964,38825,330269,8158
"Greenwood| SC",95,869,1,744,2978,649,151,39966,535,1116,6676,1444,66293,16847,25.4,24764,4756,4517,4632,3271,983,44609,1689,639,9080,55030,1759
"Hampton| SC",26,174,0,142,570,216,44,8462,313,477,1552,296,21357,5886,27.6,7371,1256,1501,1551,1412,434,40137,363,117,4277,15352,954
"Horry| SC",407,1981,25,1425,14148,2648,1256,126557,1509,3581,34690,12343,198132,42186,21.3,93376,13345,13799,14159,7254,2652,44345,4933,2322,23356,170618,4575
"Jasper| SC",51,263,1,202,1437,222,126,7148,215,256,1120,280,20707,5538,26.7,9597,1527,1505,1558,1161,370,42196,293,165,3996,15350,788
"Kershaw| SC",30,327,1,281,1617,365,146,24169,576,1344,4198,1442,52836,13777,26.1,19685,2732,3049,3529,2228,647,45839,1721,507,6668,45420,1463
"Lancaster| SC",62,528,7,433,3105,957,189,26216,650,469,4486,1489,61395,15570,25.4,26197,3669,4381,4533,2732,983,42921,1425,598,7599,51666,1638
"Laurens| SC",52,703,6,620,2674,646,169,26848,1000,598,5321,764,69690,17580,25.2,22406,4339,4622,4847,3311,1030,40995,1583,545,9648,57590,2194
"Lee| SC",27,227,1,181,549,199,65,6350,486,320,902,246,20136,5178,25.7,6749,1402,1332,1323,1473,471,42874,351,113,4009,14418,875
"Lexington| SC",252,1158,7,835,7841,1815,702,112065,1222,7745,21294,8000,216832,56400,26,93752,12684,15009,16128,6015,2136,53754,9372,3811,19331,194332,3842
"McCormick| SC",2,67,1,59,173,54,8,3128,126,29,318,162,9985,1937,19.4,2912,605,630,651,609,201,37520,232,60,1526,7016,391
"Marion| SC",45,287,2,229,1432,414,134,14603,428,578,2240,522,35473,9776,27.6,10487,2379,2291,2174,2499,916,37865,569,234,8117,26822,1808
"Marlboro| SC",63,486,6,405,1658,526,103,10014,391,244,1323,225,28797,7527,26.1,10675,1916,1978,2020,2093,592,37154,441,126,5882,21243,1301
"Newberry| SC",15,204,1,184,603,56,27,16646,822,400,2325,424,36030,8693,24.1,12537,2388,2329,2332,2170,504,41504,965,368,5984,29126,1341
"Oconee| SC",22,303,2,262,1605,366,77,32518,785,0,5111,1150,66415,15139,22.8,22910,3752,4188,4299,3166,907,43733,1912,773,7075,58598,1489
"Orangeburg| SC",225,1384,12,1092,5248,1625,479,44885,1546,1336,8232,2067,91486,23691,25.9,32103,7179,5386,5349,6276,1737,40993,1963,665,18848,69125,4076
"Pickens| SC",49,322,1,241,2852,659,136,48414,683,849,10137,2295,111086,24687,22.2,49403,13034,7432,7244,4977,1181,45112,2627,1222,14205,89337,2222
"Richland| SC",895,2791,26,1731,16385,2623,1464,264889,451,9302,40213,26470,321577,77715,24.2,166697,30114,25997,24158,12391,3368,51810,9585,4870,40386,254308,7717
"Saluda| SC",10,97,2,79,383,123,26,6874,1033,172,710,217,19183,4769,24.9,6746,1186,1235,1250,1027,270,44467,534,159,2951,15971,637
"Spartanburg| SC",422,2385,19,1865,12101,2490,975,148745,1519,6233,25997,5927,254418,62955,24.7,100497,16236,17595,18786,10707,3486,48888,7542,3215,30394,217078,6401
"Sumter| SC",261,999,6,694,4794,1663,610,56310,684,1797,8374,2073,104655,29364,28.1,38773,7705,6841,7444,5111,1693,42053,2299,844,16451,84816,3630
"Union| SC",26,219,3,182,911,228,48,12846,319,264,1986,464,29880,7107,23.8,9078,1710,1840,1999,1828,465,39631,606,227,4230,25327,947
"Williamsburg| SC",36,214,6,164,717,264,72,12835,1041,647,1799,472,37134,10614,28.6,11184,2282,2106,2240,3260,889,36359,568,159,10294,26595,2388
"York| SC",231,1336,7,1030,6932,1367,438,78389,1126,3524,14007,3529,165723,43508,26.3,82128,10663,11111,12524,5140,1556,53734,6306,2707,16082,144119,3299
SOUTH DAKOTA,128,1138,7,732,14808,2536,723,519228,37675,22634,88841,41915,755694,202545,26.8,280080,52802,45084,45929,30881,9483,43382,17953,6751,95900,631525,18172
"Aurora| SD",0,1,0,1,0,0,0,1817,526,67,221,81,3060,843,27.5,692,115,127,134,133,42,34554,42,18,327,2531,65
"Beadle| SD",1,10,0,7,415,64,18,11066,872,628,1785,760,16983,4182,24.6,5218,936,759,871,1004,235,39892,405,65,1977,14670,365
"Bennett| SD",0,0,0,0,0,0,0,1580,329,0,227,49,3573,1293,36.2,1095,210,194,200,222,88,30506,42,13,1367,2118,246
"Bon Homme| SD",1,1,0,0,5,3,1,3837,777,129,474,0,7248,1670,23,2317,389,360,428,363,81,34367,96,37,802,5421,170
"Brookings| SD",0,16,1,11,473,74,21,20793,1092,540,3153,997,28295,5852,20.7,16545,5517,1860,1524,1148,238,41849,804,210,3562,21828,390
"Brown| SD",1,37,0,21,624,150,26,26691,1212,937,5115,1898,35382,8337,23.6,12474,2795,2097,2106,1576,356,42570,806,317,3373,30654,660
"Brule| SD",0,0,0,0,0,0,0,3424,491,132,666,177,5351,1635,30.6,1504,208,255,285,222,88,38841,85,33,741,4440,107
"Buffalo| SD",0,0,0,0,0,0,0,699,95,0,0,0,2008,823,41,665,131,124,123,233,34,28285,1,2,1152,872,233
"Butte| SD",0,9,0,7,81,5,4,4723,666,293,854,261,9111,2578,28.3,2988,416,428,495,376,232,33569,153,37,1147,7813,234
"Campbell| SD",0,0,0,0,0,0,0,1063,345,66,113,58,1780,471,26.5,300,34,60,84,120,40,33202,30,5,251,1531,57
"Charles Mix| SD",10,35,0,25,106,55,7,5876,907,208,823,327,9335,2982,31.9,2501,443,459,485,632,183,32598,102,30,2462,6696,481
"Clark| SD",0,0,0,0,0,0,0,2345,718,103,239,79,4121,1112,27,938,145,150,195,229,51,36054,51,22,607,3494,121
"Clay| SD",0,17,0,10,334,47,12,8965,453,357,1327,489,13498,2519,18.7,7420,3034,1084,711,883,133,35260,212,98,2406,8933,344
"Codington| SD",2,33,0,25,723,98,30,20055,775,770,4201,1466,25899,6933,26.8,9208,1773,1607,1594,1067,249,44820,512,265,2314,23388,385
"Corson| SD",6,7,0,1,17,8,0,1566,475,0,88,49,4195,1546,36.9,1302,273,210,223,310,113,28008,32,5,1692,2436,316
"Custer| SD",0,0,0,0,0,0,0,4568,382,186,865,308,7287,1756,24.1,1819,264,278,334,263,90,38031,149,79,659,6326,129
"Davison| SD",0,19,0,13,555,102,21,14318,524,470,3373,826,18727,4741,25.3,6586,1480,1070,1044,946,274,42983,484,121,2068,15966,396
"Day| SD",0,1,0,1,16,7,0,3698,795,139,495,225,6243,1591,25.5,1392,201,230,289,376,96,34296,96,34,869,5215,196
"Deuel| SD",0,4,0,4,57,15,2,2799,678,201,314,138,4493,1140,25.4,1210,157,230,231,209,66,38039,70,24,462,4020,88
"Dewey| SD",0,11,0,10,23,2,5,2702,409,117,245,36,5984,2322,38.8,1770,338,378,345,407,165,29275,57,9,1973,3905,416
"Douglas| SD",0,0,0,0,3,2,1,2035,459,68,217,96,3439,952,27.7,684,91,129,168,188,67,34216,52,11,487,2852,116
"Edmunds| SD",0,0,0,0,5,5,0,2287,560,117,319,147,4353,1163,26.7,1004,125,168,203,213,91,42824,80,35,585,3640,125
"Fall River| SD",1,7,0,6,35,7,0,3964,353,279,782,156,7400,1685,22.8,1645,266,244,293,418,107,37894,134,46,951,6049,153
"Faulk| SD",0,0,0,0,11,1,0,1272,388,0,162,56,2626,698,26.6,569,77,99,124,122,46,34040,36,14,468,2124,89
"Grant| SD",0,2,0,2,36,7,2,5497,671,411,818,530,7832,2080,26.6,1963,286,351,380,357,129,40755,170,60,761,6926,162
"Gregory| SD",0,0,0,0,4,0,1,2841,642,97,406,142,4760,1155,24.3,999,138,182,191,382,138,30937,76,13,942,3753,195
"Haakon| SD",0,0,0,0,0,0,0,1648,418,69,201,81,2176,561,25.8,450,81,102,89,109,39,42046,33,21,298,1850,75
"Hamlin| SD",0,3,0,3,4,4,0,2476,519,99,287,141,5549,1632,29.4,1663,246,237,315,179,64,46175,90,32,660,4816,105
"Hand| SD",0,2,0,1,45,11,4,2336,623,81,329,100,3712,906,24.4,841,109,115,168,205,50,44313,82,25,339,3329,63
"Hanson| SD",0,0,0,0,0,0,0,1229,356,50,97,117,3154,926,29.4,995,157,147,219,131,52,40397,53,24,521,2618,108
"Harding| SD",0,0,0,0,0,0,0,943,341,35,116,0,1341,428,31.9,360,37,53,66,114,26,35162,11,7,277,1034,67
"Hughes| SD",2,25,0,17,494,75,13,12643,380,361,2318,856,16488,4571,27.7,5634,656,937,1067,507,156,48929,571,174,1255,14467,261
"Hutchinson| SD",0,3,0,2,20,7,0,4659,970,0,578,262,8069,2008,24.9,1767,279,357,389,400,117,39342,142,26,1002,6734,211
"Hyde| SD",0,0,0,0,1,1,0,1108,302,0,132,33,1666,427,25.6,362,65,83,64,86,32,38722,51,13,200,1427,36
"Jackson| SD",0,3,0,2,20,10,1,1346,319,41,224,0,2940,1072,36.5,932,142,139,167,184,99,30141,25,5,1053,1832,198
"Jerauld| SD",0,0,0,0,0,0,0,1792,335,67,196,56,2279,488,21.4,512,105,77,104,159,56,33345,35,10,464,1786,101
"Jones| SD",0,0,0,0,0,0,0,967,263,68,206,30,1184,311,26.3,260,45,51,59,61,16,33223,31,9,188,1005,38
